date,actual_kwh,predicted_kwh,daily_residual,anomaly_hours,avg_temp,avg_clouds,total_rain,performance_ratio,loss_kwh,loss_pct,status
2024-09-01,516.0981642089,663.7725518070865,-147.67438759818657,1,30.665454545454544,75.36363636363636,0.62,0.7775226059044614,147.6743875981865,22.24773940955386,Normal
2024-09-02,512.4986459257,703.9150168046539,-191.4163708789539,0,32.127272727272725,58.63636363636363,0.0,0.7280689198138324,191.4163708789539,27.193108018616762,Normal
2024-09-03,462.9233049973,561.7044664442166,-98.78116144691658,0,29.34272727272727,87.54545454545455,4.67,0.8241403311740861,98.78116144691654,17.585966882591386,Normal
2024-09-04,659.603666288,714.0024695150943,-54.39880322709431,0,32.36454545454546,63.27272727272727,1.01,0.9238114634756956,54.39880322709428,7.618853652430435,Normal
2024-09-05,542.8538622304,645.0403339289333,-102.18647169853323,0,31.112727272727273,66.0909090909091,0.4,0.8415812681416112,102.1864716985333,15.841873185838883,Normal
2024-09-06,997.2995321387,666.8849121717393,330.4146199669607,0,31.562727272727273,70.45454545454545,0.13,1.495459732161208,-330.4146199669607,-49.5459732161208,Normal
2024-09-07,965.6814795872999,745.7159956162841,219.9654839710159,0,32.059999999999995,63.90909090909091,0.7000000000000001,1.2949721948625081,-219.96548397101583,-29.497219486250813,Normal
2024-09-08,1168.4788049466,841.6738229857535,326.80498196084636,0,32.13272727272727,38.54545454545455,0.0,1.388279845512527,-326.80498196084636,-38.82798455125269,Normal
2024-09-09,1121.3819948758,800.8918317141789,320.49016316162107,0,32.06545454545455,40.36363636363637,0.0,1.4001666023683423,-320.4901631616211,-40.016660236834234,Normal
2024-09-10,850.3597821417999,698.7547907196256,151.60499142217432,0,31.99909090909091,61.18181818181818,0.0,1.2169645109209786,-151.6049914221743,-21.696451092097856,Normal
2024-09-11,766.9742862705,707.1620000685446,59.812286201955416,0,32.300909090909094,62.45454545454545,0.38,1.0845807413239934,-59.81228620195543,-8.45807413239934,Normal
2024-09-12,1099.5409932724,685.7477666126505,413.79322665974956,0,32.67818181818182,77.18181818181819,4.1,1.6034189928225953,-413.7932266597496,-60.341899282259526,Normal
2024-09-13,989.6099835223,770.8836705917878,218.72631293051225,0,31.38181818181818,57.27272727272727,1.8599999999999999,1.2837345260700639,-218.72631293051222,-28.37345260700639,Normal
